year,week,top_12_gross,top_12_change,total_gross,total_change,movies_count,top_movie,week_num,table_link,inflation_adjustment,infl_adj_top_12,infl_adj_total
1985,Feb. 8-14,"$37,574,507 ",4.80%,"$37,574,507 ",4.80%,12,Beverly Hills Cop,6,/weekly/chart/?yr=1985&wk=06&p=.htm,2.2873,"$85,945,070 ","$85,945,069.53 "
1985,Feb. 1-7,"$35,840,063 ",39.70%,"$35,840,063 ",13.90%,12,Beverly Hills Cop,5,/weekly/chart/?yr=1985&wk=05&p=.htm,2.2873,"$81,977,834 ","$81,977,834.24 "
1985,Jan. 25-31,"$25,662,023 ",-12.20%,"$31,474,679 ",-16.50%,19,Beverly Hills Cop,4,/weekly/chart/?yr=1985&wk=04&p=.htm,2.2873,"$58,697,360 ","$71,992,786.90 "
1985,Jan. 18-24,"$29,228,137 ",-27.00%,"$37,710,768 ",-22.60%,30,Beverly Hills Cop,3,/weekly/chart/?yr=1985&wk=03&p=.htm,2.2873,"$66,854,218 ","$86,256,742.58 "
1985,Jan. 11-17,"$40,025,039 ",-24.40%,"$48,745,336 ",-14.20%,29,Beverly Hills Cop,2,/weekly/chart/?yr=1985&wk=02&p=.htm,2.2873,"$91,550,230 ","$111,496,374.17 "
1985,Jan. 4-10,"$52,943,352 ",-42.80%,"$56,821,947 ",-41.70%,20,Beverly Hills Cop,1,/weekly/chart/?yr=1985&wk=01&p=.htm,2.2873,"$121,098,597 ","$129,970,199.90 "
1986,Dec. 26-Jan. 1,"$111,079,989 ",65.00%,"$118,625,941 ",73.10%,17,The Golden Child,52,/weekly/chart/?yr=1986&wk=52&p=.htm,2.1887,"$243,118,466 ","$259,634,135.02 "
1986,Dec. 19-25,"$67,342,141 ",37.70%,"$68,531,557 ",39.90%,15,The Golden Child,51,/weekly/chart/?yr=1986&wk=51&p=.htm,2.1887,"$147,390,346 ","$149,993,596.45 "
1986,Dec. 12-18,"$48,898,005 ",12.00%,"$48,979,743 ",10.50%,13,The Golden Child,50,/weekly/chart/?yr=1986&wk=50&p=.htm,2.1887,"$107,022,049 ","$107,200,946.94 "
1986,Dec. 5-11,"$43,652,786 ",-31.30%,"$44,314,938 ",-34.00%,16,Star Trek IV,49,/weekly/chart/?yr=1986&wk=49&p=.htm,2.1887,"$95,541,947 ","$96,991,185.06 "
1986,Nov. 28-Dec. 4,"$63,521,438 ",14.70%,"$67,099,381 ",12.10%,19,Star Trek IV,48,/weekly/chart/?yr=1986&wk=48&p=.htm,2.1887,"$139,028,053 ","$146,859,022.57 "
1986,Nov. 21-27,"$55,371,553 ",84.60%,"$59,864,794 ",82.80%,22,Crocodile Dundee,47,/weekly/chart/?yr=1986&wk=47&p=.htm,2.1887,"$121,190,569 ","$131,024,832.15 "
1986,Nov. 14-20,"$30,001,787 ",-24.70%,"$32,748,162 ",-22.70%,18,Crocodile Dundee,46,/weekly/chart/?yr=1986&wk=46&p=.htm,2.1887,"$65,664,289 ","$71,675,222.49 "
1986,Nov. 7-13,"$39,842,306 ",4.80%,"$42,337,488 ",8.40%,19,Crocodile Dundee,45,/weekly/chart/?yr=1986&wk=45&p=.htm,2.1887,"$87,202,028 ","$92,663,181.28 "
1986,Oct. 31-Nov. 6,"$38,028,673 ",-14.60%,"$39,052,550 ",-14.90%,15,Crocodile Dundee,44,/weekly/chart/?yr=1986&wk=44&p=.htm,2.1887,"$83,232,567 ","$85,473,505.66 "
1986,Oct. 24-30,"$44,522,405 ",1.30%,"$45,870,704 ",2.60%,16,Crocodile Dundee,43,/weekly/chart/?yr=1986&wk=43&p=.htm,2.1887,"$97,445,264 ","$100,396,257.81 "
1986,Oct. 17-23,"$43,946,210 ",-7.80%,"$44,695,063 ",-6.60%,17,Crocodile Dundee,42,/weekly/chart/?yr=1986&wk=42&p=.htm,2.1887,"$96,184,158 ","$97,823,156.75 "
1986,Oct. 10-16,"$47,655,671 ",39.90%,"$47,856,528 ",28.40%,14,Crocodile Dundee,41,/weekly/chart/?yr=1986&wk=41&p=.htm,2.1887,"$104,302,978 ","$104,742,589.58 "
1986,Oct. 3-9,"$34,066,509 ",10.10%,"$37,265,042 ",17.20%,18,Crocodile Dundee,40,/weekly/chart/?yr=1986&wk=40&p=.htm,2.1887,"$74,560,661 ","$81,561,224.00 "
1986,Sep. 26-Oct. 2,"$30,953,164 ",25.60%,"$31,806,288 ",20.50%,14,Crocodile Dundee,39,/weekly/chart/?yr=1986&wk=39&p=.htm,2.1887,"$67,746,548 ","$69,613,762.42 "
1986,Sep. 19-25,"$24,638,039 ",-5.60%,"$26,405,618 ",-2.60%,15,Top Gun,38,/weekly/chart/?yr=1986&wk=38&p=.htm,2.1887,"$53,924,765 ","$57,793,428.08 "
1986,Sep. 12-18,"$26,089,670 ",-13.80%,"$27,111,647 ",-11.80%,15,Top Gun,37,/weekly/chart/?yr=1986&wk=37&p=.htm,2.1887,"$57,101,919 ","$59,338,699.09 "
1986,Sep. 5-11,"$30,274,811 ",-34.70%,"$30,722,359 ",-44.60%,14,Top Gun,36,/weekly/chart/?yr=1986&wk=36&p=.htm,2.1887,"$66,261,850 ","$67,241,389.51 "
1986,Aug. 29-Sep. 4,"$46,331,987 ",-8.30%,"$55,466,750 ",-9.50%,20,Stand by Me,35,/weekly/chart/?yr=1986&wk=35&p=.htm,2.1887,"$101,405,858 ","$121,398,924.53 "
1986,Aug. 22-28,"$50,514,465 ",-13.10%,"$61,298,675 ",-12.60%,21,The Fly,34,/weekly/chart/?yr=1986&wk=34&p=.htm,2.1887,"$110,559,961 ","$134,163,137.74 "
1986,Aug. 15-21,"$58,132,440 ",-0.40%,"$70,124,879 ",3.80%,20,The Fly,33,/weekly/chart/?yr=1986&wk=33&p=.htm,2.1887,"$127,233,265 ","$153,480,867.25 "
1986,Aug. 8-14,"$58,340,801 ",-11.40%,"$67,561,936 ",-5.40%,18,Aliens,32,/weekly/chart/?yr=1986&wk=32&p=.htm,2.1887,"$127,689,300 ","$147,871,407.09 "
1986,Aug. 1-7,"$65,808,075 ",-9.30%,"$71,437,871 ",-12.40%,15,Aliens,31,/weekly/chart/?yr=1986&wk=31&p=.htm,2.1887,"$144,032,768 ","$156,354,585.58 "
1986,Jul. 25-31,"$72,520,033 ",-2.00%,"$81,559,155 ",5.80%,16,Aliens,30,/weekly/chart/?yr=1986&wk=30&p=.htm,2.1887,"$158,723,091 ","$178,506,829.81 "
1986,Jul. 18-24,"$74,022,338 ",-2.00%,"$77,081,717 ",-3.50%,14,Aliens,29,/weekly/chart/?yr=1986&wk=29&p=.htm,2.1887,"$162,011,155 ","$168,707,154.19 "
1986,Jul. 11-17,"$75,510,798 ",-12.80%,"$79,871,596 ",-10.70%,14,Karate Kid 2,28,/weekly/chart/?yr=1986&wk=28&p=.htm,2.1887,"$165,268,916 ","$174,813,304.45 "
1986,Jul. 4-10,"$86,552,054 ",7.00%,"$89,469,231 ",10.60%,13,Karate Kid 2,27,/weekly/chart/?yr=1986&wk=27&p=.htm,2.1887,"$189,434,684 ","$195,819,448.98 "
1986,Jun. 27-Jul. 3,"$80,874,074 ",2.50%,"$80,874,074 ",2.50%,12,Karate Kid 2,26,/weekly/chart/?yr=1986&wk=26&p=.htm,2.1887,"$177,007,407 ","$177,007,407.25 "
1986,Jun. 20-26,"$78,914,367 ",29.60%,"$78,914,367 ",29.20%,12,Karate Kid 2,25,/weekly/chart/?yr=1986&wk=25&p=.htm,2.1887,"$172,718,237 ","$172,718,237.21 "
1986,Jun. 13-19,"$60,909,221 ",24.60%,"$61,065,816 ",24.90%,13,Back to School,24,/weekly/chart/?yr=1986&wk=24&p=.htm,2.1887,"$133,310,748 ","$133,653,484.08 "
1986,Jun. 6-12,"$48,881,725 ",16.30%,"$48,881,725 ",16.30%,12,Top Gun,23,/weekly/chart/?yr=1986&wk=23&p=.htm,2.1887,"$106,986,417 ","$106,986,416.98 "
1986,May 30-Jun. 5,"$42,044,476 ",-30.80%,"$42,044,476 ",-30.80%,11,Top Gun,22,/weekly/chart/?yr=1986&wk=22&p=.htm,2.1887,"$92,021,872 ","$92,021,872.00 "
1986,May 23-29,"$60,756,626 ",93.70%,"$60,756,626 ",93.70%,10,Cobra,21,/weekly/chart/?yr=1986&wk=21&p=.htm,2.1887,"$132,976,766 ","$132,976,766.34 "
1986,May 16-22,"$31,361,822 ",35.00%,"$31,361,822 ",35.00%,12,Top Gun,20,/weekly/chart/?yr=1986&wk=20&p=.htm,2.1887,"$68,640,969 ","$68,640,968.91 "
1986,May 9-15,"$23,232,179 ",-6.10%,"$23,232,179 ",-6.10%,11,Short Circuit,19,/weekly/chart/?yr=1986&wk=19&p=.htm,2.1887,"$50,847,788 ","$50,847,788.00 "
1986,May 2-8,"$24,742,186 ",11.60%,"$24,742,186 ",11.50%,12,"Jo Jo Dancer, Your Life is Calling",18,/weekly/chart/?yr=1986&wk=18&p=.htm,2.1887,"$54,152,709 ","$54,152,708.98 "
1986,Apr. 25-May1,"$22,177,498 ",-24.10%,"$22,182,599 ",-27.20%,13,Legend,17,/weekly/chart/?yr=1986&wk=17&p=.htm,2.1887,"$48,539,430 ","$48,550,594.04 "
1986,Apr. 18-24,"$29,226,435 ",-3.40%,"$30,460,416 ",-8.20%,16,Legend,16,/weekly/chart/?yr=1986&wk=16&p=.htm,2.1887,"$63,967,292 ","$66,668,080.30 "
1986,Apr. 11-17,"$30,245,304 ",-16.70%,"$33,173,266 ",-11.80%,15,The Money Pit,15,/weekly/chart/?yr=1986&wk=15&p=.htm,2.1887,"$66,197,269 ","$72,605,638.79 "
1986,Apr. 4-10,"$36,303,226 ",-25.20%,"$37,620,918 ",-22.50%,13,Police Academy 3,14,/weekly/chart/?yr=1986&wk=14&p=.htm,2.1887,"$79,456,117 ","$82,340,122.42 "
1986,Mar. 28-Apr. 3,"$48,514,561 ",-4.30%,"$48,549,346 ",-12.20%,13,The Money Pit,13,/weekly/chart/?yr=1986&wk=13&p=.htm,2.1887,"$106,182,813 ","$106,258,945.96 "
1986,Mar. 21-27,"$50,715,506 ",26.60%,"$55,286,953 ",35.90%,17,Police Academy 3,12,/weekly/chart/?yr=1986&wk=12&p=.htm,2.1887,"$110,999,975 ","$121,005,406.57 "
1986,Mar. 14-20,"$40,050,125 ",-3.10%,"$40,698,480 ",-3.30%,13,Gung Ho,11,/weekly/chart/?yr=1986&wk=11&p=.htm,2.1887,"$87,656,877 ","$89,075,918.49 "
1986,Mar. 7-13,"$41,322,645 ",-10.20%,"$42,076,713 ",-9.70%,14,Pretty in Pink,10,/weekly/chart/?yr=1986&wk=10&p=.htm,2.1887,"$90,442,015 ","$92,092,428.45 "
1986,Feb. 28-Mar. 6,"$46,004,305 ",17.50%,"$46,575,870 ",11.40%,13,House,9,/weekly/chart/?yr=1986&wk=09&p=.htm,2.1887,"$100,688,668 ","$101,939,640.00 "
1986,Feb. 21-27,"$39,147,158 ",-25.50%,"$41,823,912 ",-21.60%,16,Down and Out in Beverly Hills,8,/weekly/chart/?yr=1986&wk=08&p=.htm,2.1887,"$85,680,572 ","$91,539,128.15 "
1986,Feb. 14-20,"$52,568,868 ",22.30%,"$53,357,639 ",21.10%,14,Down and Out in Beverly Hills,7,/weekly/chart/?yr=1986&wk=07&p=.htm,2.1887,"$115,056,390 ","$116,782,757.06 "
1986,Feb. 7-13,"$42,972,120 ",8.00%,"$44,046,017 ",10.60%,15,Down and Out in Beverly Hills,6,/weekly/chart/?yr=1986&wk=06&p=.htm,2.1887,"$94,052,187 ","$96,402,603.25 "
1986,Jan. 31-Feb. 6,"$39,800,739 ",15.20%,"$39,820,960 ",15.20%,13,Down and Out in Beverly Hills,5,/weekly/chart/?yr=1986&wk=05&p=.htm,2.1887,"$87,111,051 ","$87,155,308.68 "
1986,Jan. 24-30,"$34,561,757 ",-36.80%,"$34,561,757 ",-38.40%,12,The Color Purple,4,/weekly/chart/?yr=1986&wk=04&p=.htm,2.1887,"$75,644,600 ","$75,644,600.23 "
1986,Jan. 17-23,"$54,690,252 ",27.90%,"$56,098,528 ",28.30%,17,The Color Purple,3,/weekly/chart/?yr=1986&wk=03&p=.htm,2.1887,"$119,699,419 ","$122,781,683.92 "
1986,Jan. 10-16,"$42,747,251 ",-30.40%,"$43,726,012 ",-31.00%,13,Out of Africa,2,/weekly/chart/?yr=1986&wk=02&p=.htm,2.1887,"$93,560,021 ","$95,702,214.94 "
1986,Jan. 3-9,"$61,442,397 ",-38.70%,"$63,379,336 ",-38.40%,13,Rocky IV,1,/weekly/chart/?yr=1986&wk=01&p=.htm,2.1887,"$134,477,699 ","$138,717,037.28 "
1987,Dec. 25-31,"$104,875,536 ",61.90%,"$110,949,437 ",62.20%,18,Three Men and a Baby,52,/weekly/chart/?yr=1987&wk=52&p=.htm,2.0767,"$217,797,788 ","$230,411,618.53 "
1987,Dec. 18-24,"$64,764,716 ",53.80%,"$68,400,790 ",59.70%,19,Eddie Murphy Raw,51,/weekly/chart/?yr=1987&wk=51&p=.htm,2.0767,"$134,498,592 ","$142,049,722.46 "
1987,Dec. 11-17,"$42,104,211 ",7.50%,"$42,844,414 ",6.50%,14,Throw Momma From the Train,50,/weekly/chart/?yr=1987&wk=50&p=.htm,2.0767,"$87,438,924 ","$88,976,123.19 "
1987,Dec. 4-10,"$39,170,773 ",-36.90%,"$40,249,087 ",-36.60%,14,Three Men and a Baby,49,/weekly/chart/?yr=1987&wk=49&p=.htm,2.0767,"$81,346,976 ","$83,586,339.24 "
1987,Nov. 27-Dec. 3,"$62,086,681 ",5.50%,"$63,430,076 ",-4.80%,14,Three Men and a Baby,48,/weekly/chart/?yr=1987&wk=48&p=.htm,2.0767,"$128,937,046 ","$131,726,909.75 "
1987,Nov. 20-26,"$58,871,261 ",36.50%,"$66,658,890 ",41.50%,20,The Running Man,47,/weekly/chart/?yr=1987&wk=47&p=.htm,2.0767,"$122,259,499 ","$138,432,272.84 "
1987,Nov. 13-19,"$43,126,411 ",-9.50%,"$47,104,470 ",-13.20%,17,The Running Man,46,/weekly/chart/?yr=1987&wk=46&p=.htm,2.0767,"$89,561,754 ","$97,823,093.71 "
1987,Nov. 6-12,"$47,676,333 ",27.20%,"$54,261,601 ",44.60%,17,Fatal Attraction,45,/weekly/chart/?yr=1987&wk=45&p=.htm,2.0767,"$99,010,697 ","$112,686,496.19 "
1987,Oct. 30-Nov. 5,"$37,471,554 ",-11.60%,"$37,526,862 ",-11.50%,13,Fatal Attraction,44,/weekly/chart/?yr=1987&wk=44&p=.htm,2.0767,"$77,818,163 ","$77,933,022.87 "
1987,Oct. 23-29,"$42,395,628 ",20.00%,"$42,395,628 ",18.40%,12,Fatal Attraction,43,/weekly/chart/?yr=1987&wk=43&p=.htm,2.0767,"$88,044,117 ","$88,044,117.48 "
1987,Oct. 16-22,"$35,338,281 ",-19.40%,"$35,821,803 ",-21.20%,16,Fatal Attraction,42,/weekly/chart/?yr=1987&wk=42&p=.htm,2.0767,"$73,387,939 ","$74,392,081.93 "
1987,Oct. 9-15,"$43,817,027 ",10.70%,"$45,461,873 ",11.20%,15,Fatal Attraction,41,/weekly/chart/?yr=1987&wk=41&p=.htm,2.0767,"$90,995,974 ","$94,411,869.25 "
1987,Oct. 2-8,"$39,596,861 ",9.50%,"$40,894,885 ",6.80%,16,Fatal Attraction,40,/weekly/chart/?yr=1987&wk=40&p=.htm,2.0767,"$82,231,844 ","$84,927,484.96 "
1987,Sep. 25-Oct. 1,"$36,166,610 ",-20.30%,"$38,306,154 ",-16.40%,16,Fatal Attraction,39,/weekly/chart/?yr=1987&wk=39&p=.htm,2.0767,"$75,108,152 ","$79,551,399.10 "
1987,Sep. 18-24,"$45,402,069 ",43.40%,"$45,827,814 ",34.00%,16,Fatal Attraction,38,/weekly/chart/?yr=1987&wk=38&p=.htm,2.0767,"$94,287,673 ","$95,171,828.56 "
1987,Sep. 11-17,"$31,673,288 ",-36.60%,"$34,209,597 ",-35.70%,17,Stakeout,37,/weekly/chart/?yr=1987&wk=37&p=.htm,2.0767,"$65,776,752 ","$71,043,971.26 "
1987,Sep. 4-10,"$49,918,313 ",-2.90%,"$53,208,227 ",-0.60%,14,Stakeout,36,/weekly/chart/?yr=1987&wk=36&p=.htm,2.0767,"$103,666,676 ","$110,498,926.66 "
1987,Aug. 28-Sep. 3,"$51,387,111 ",-12.10%,"$53,549,021 ",-20.10%,15,Stakeout,35,/weekly/chart/?yr=1987&wk=35&p=.htm,2.0767,"$106,716,967 ","$111,206,662.54 "
1987,Aug. 21-27,"$58,445,663 ",-7.20%,"$66,996,575 ",-7.00%,18,Stakeout,34,/weekly/chart/?yr=1987&wk=34&p=.htm,2.0767,"$121,375,648 ","$139,133,552.17 "
1987,Aug. 14-20,"$62,982,414 ",-15.30%,"$72,008,580 ",-18.80%,16,Stakeout,33,/weekly/chart/?yr=1987&wk=33&p=.htm,2.0767,"$130,797,238 ","$149,542,114.99 "
1987,Aug. 7-13,"$74,345,072 ",-2.80%,"$88,689,084 ",0.10%,21,The Living Daylights,32,/weekly/chart/?yr=1987&wk=32&p=.htm,2.0767,"$154,394,369 ","$184,182,957.05 "
1987,Jul. 31-Aug. 6,"$76,482,321 ",-2.70%,"$88,596,487 ",-2.90%,19,The Living Daylights,31,/weekly/chart/?yr=1987&wk=31&p=.htm,2.0767,"$158,832,851 ","$183,990,658.42 "
1987,Jul. 24-30,"$78,599,054 ",-5.10%,"$91,212,312 ",2.20%,18,Summer School,30,/weekly/chart/?yr=1987&wk=30&p=.htm,2.0767,"$163,228,726 ","$189,423,011.11 "
1987,Jul. 17-23,"$82,861,999 ",9.90%,"$89,222,137 ",15.00%,18,Snow White and the Seven Dwarfs (Re-issue) (1987),29,/weekly/chart/?yr=1987&wk=29&p=.htm,2.0767,"$172,081,696 ","$185,289,962.26 "
1987,Jul. 10-16,"$75,395,039 ",-4.40%,"$77,582,639 ",-1.70%,16,Revenge of the Nerds II: Nerds in Paradise,28,/weekly/chart/?yr=1987&wk=28&p=.htm,2.0767,"$156,574,864 ","$161,117,910.15 "
1987,Jul. 3-9,"$78,900,797 ",-8.20%,"$78,900,797 ",-8.20%,12,Dragnet,27,/weekly/chart/?yr=1987&wk=27&p=.htm,2.0767,"$163,855,364 ","$163,855,363.59 "
